date,product_id,traffic,impressions,payment,revenue,product_ad_spend,shop_ad_spend,auto_ad_spend,run_shop_ad,run_product_ad,product_page_bounce_count,traffic_from_search,wm_yr_wk,month,d,doubleday,near_dday,end_of_month,weekend,other_commercial_sale,day_offs,avg_price,promotion_on,promotion_price,price_bin,discount_rate,comment_received,product_rating,high_rating,high_discount,high_comment,avg_category_rate,avg_category_comment,week_of_month,wday,day_of_year,conversion_rate
10/24/2024,24083454411,3,6,0,0,2400,19785,0,1,1,0,1,202442,10,177,0,0,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,4,4,298,0
10/25/2024,24083454411,5,12,0,0,8400,22969,0,1,1,1,1,202442,10,178,0,0,1,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,4,5,299,0
10/26/2024,24083454411,5,9,0,0,7300,22482,0,1,1,1,2,202442,10,179,0,0,1,1,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,4,6,300,0
10/27/2024,24083454411,3,10,0,0,9700,21280,0,1,1,0,1,202443,10,180,0,0,1,1,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,4,7,301,0
10/28/2024,24083454411,4,9,0,0,10000,16892,0,1,1,0,1,202443,10,181,0,0,1,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,5,1,302,0
10/29/2024,24083454411,4,5,0,0,10000,24381,0,1,1,1,1,202443,10,182,0,0,1,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,5,2,303,0
10/30/2024,24083454411,5,10,0,0,10000,13458,0,1,1,0,1,202443,10,183,0,0,1,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,5,3,304,0
10/31/2024,24083454411,3,5,0,0,1600,24011,0,1,1,0,0,202443,10,184,0,0,1,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,5,4,305,0
11/1/2024,24083454411,1,2,0,0,0,0,0,0,0,0,0,202443,11,185,0,0,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,1,5,306,0
11/2/2024,24083454411,2,3,0,0,0,0,0,0,0,1,0,202443,11,186,0,0,0,1,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,1,6,307,0
11/3/2024,24083454411,1,1,0,0,0,0,0,0,0,0,0,202444,11,187,0,0,0,1,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,1,7,308,0
11/4/2024,24083454411,1,1,0,0,0,0,0,0,0,0,0,202444,11,188,0,0,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,2,1,309,0
11/5/2024,24083454411,4,5,0,0,8362,12685,0,1,1,1,2,202444,11,189,0,0,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,2,2,310,0
11/6/2024,24083454411,3,5,0,0,7600,4391,0,1,1,1,1,202444,11,190,0,0,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,2,3,311,0
11/7/2024,24083454411,1,1,0,0,6000,7486,0,1,1,0,1,202444,11,191,0,0,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,2,4,312,0
11/8/2024,24083454411,1,2,0,0,3549,13307,0,1,1,0,1,202444,11,192,0,0,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,2,5,313,0
11/9/2024,24083454411,2,3,0,0,8400,5069,0,1,1,0,1,202444,11,193,0,0,0,1,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,2,6,314,0
11/10/2024,24083454411,3,12,2,987279,2400,18176,0,1,1,0,0,202445,11,194,0,1,0,1,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,2,7,315,0.666666667
11/11/2024,24083454411,2,3,0,0,8400,45176,0,1,1,0,1,202445,11,195,1,0,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,3,1,316,0
11/12/2024,24083454411,0,0,0,0,0,18135,0,1,0,0,0,202445,11,196,0,1,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,3,2,317,0
11/13/2024,24083454411,0,0,0,0,0,45068,0,1,0,0,0,202445,11,197,0,0,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,3,3,318,0
11/14/2024,24083454411,0,0,0,0,0,23391,0,1,0,0,0,202445,11,198,0,0,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,3,4,319,0
11/15/2024,24083454411,1,3,0,0,0,22750,0,1,0,0,0,202445,11,199,0,0,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,3,5,320,0
11/16/2024,24083454411,0,0,0,0,0,14890,0,1,0,0,0,202445,11,200,0,0,0,1,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,3,6,321,0
11/17/2024,24083454411,0,0,0,0,0,22704,0,1,0,0,0,202446,11,201,0,0,0,1,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,3,7,322,0
11/18/2024,24083454411,0,0,0,0,0,18285,0,1,0,0,0,202446,11,202,0,0,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,4,1,323,0
11/19/2024,24083454411,0,0,0,0,0,22517,0,1,0,0,0,202446,11,203,0,0,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,4,2,324,0
11/20/2024,24083454411,0,0,0,0,0,22501,0,1,0,0,0,202446,11,204,0,0,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,4,3,325,0
11/21/2024,24083454411,0,0,0,0,0,22512,0,1,0,0,0,202446,11,205,0,0,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,4,4,326,0
11/22/2024,24083454411,0,0,0,0,0,2406,0,1,0,0,0,202446,11,206,0,0,0,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,4,5,327,0
11/23/2024,24083454411,0,0,0,0,0,15753,0,1,0,0,0,202446,11,207,0,0,0,1,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,4,6,328,0
11/24/2024,24083454411,0,0,0,0,0,6251,0,1,0,0,0,202447,11,208,0,0,0,1,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,4,7,329,0
11/25/2024,24083454411,0,0,0,0,0,6902,0,1,0,0,0,202447,11,209,0,0,1,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,5,1,330,0
11/26/2024,24083454411,0,0,0,0,0,18994,0,1,0,0,0,202447,11,210,0,0,1,0,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,5,2,331,0
11/27/2024,24083454411,0,0,0,0,0,28521,0,1,0,0,0,202447,11,211,0,0,1,0,1,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,5,3,332,0
11/28/2024,24083454411,0,0,0,0,0,27821,0,1,0,0,0,202447,11,212,0,0,1,0,1,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,5,4,333,0
11/29/2024,24083454411,0,0,0,0,0,29090,0,1,0,0,0,202447,11,213,0,0,1,0,1,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,5,5,334,0
11/30/2024,24083454411,0,0,0,0,0,28949,0,1,0,0,0,202447,11,214,0,0,1,1,0,0,680400,1,544320,cheap,20,2,5,1,1,0,4.9,11,5,6,335,0
12/1/2024,24083454411,0,0,0,0,0,12377,0,1,0,0,0,202448,12,215,0,0,0,1,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,1,7,336,0
12/2/2024,24083454411,0,0,0,0,0,26094,0,1,0,0,0,202448,12,216,0,0,0,0,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,2,1,337,0
12/3/2024,24083454411,0,0,0,0,0,30000,0,1,0,0,0,202448,12,217,0,0,0,0,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,2,2,338,0
12/4/2024,24083454411,0,0,0,0,0,30000,0,1,0,0,0,202448,12,218,0,0,0,0,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,2,3,339,0
12/5/2024,24083454411,0,0,0,0,0,30000,0,1,0,0,0,202448,12,219,0,0,0,0,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,2,4,340,0
12/6/2024,24083454411,0,0,0,0,0,30000,0,1,0,0,0,202448,12,220,0,0,0,0,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,2,5,341,0
12/7/2024,24083454411,0,0,0,0,0,29093,0,1,0,0,0,202448,12,221,0,0,0,1,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,2,6,342,0
12/8/2024,24083454411,0,0,0,0,0,30000,0,1,0,0,0,202449,12,222,0,0,0,1,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,2,7,343,0
12/9/2024,24083454411,1,1,0,0,0,30000,0,1,0,0,0,202449,12,223,0,0,0,0,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,3,1,344,0
12/10/2024,24083454411,0,0,0,0,0,30000,0,1,0,0,0,202449,12,224,0,0,0,0,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,3,2,345,0
12/11/2024,24083454411,0,0,0,0,0,29423,0,1,0,0,0,202449,12,225,0,1,0,0,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,3,3,346,0
12/12/2024,24083454411,0,0,0,0,0,24124,0,1,0,0,0,202449,12,226,1,0,0,0,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,3,4,347,0
12/13/2024,24083454411,0,0,0,0,0,24690,0,1,0,0,0,202449,12,227,0,1,0,0,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,3,5,348,0
12/14/2024,24083454411,0,0,0,0,0,8447,0,1,0,0,0,202449,12,228,0,0,0,1,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,3,6,349,0
12/15/2024,24083454411,0,0,0,0,0,26961,0,1,0,0,0,202450,12,229,0,0,0,1,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,3,7,350,0
12/16/2024,24083454411,0,0,0,0,0,27009,0,1,0,0,0,202450,12,230,0,0,0,0,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,4,1,351,0
12/17/2024,24083454411,0,0,0,0,0,21434,0,1,0,0,0,202450,12,231,0,0,0,0,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,4,2,352,0
12/18/2024,24083454411,0,0,0,0,0,38378,0,1,0,0,0,202450,12,232,0,0,0,0,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,4,3,353,0
12/19/2024,24083454411,0,0,0,0,0,22389,0,1,0,0,0,202450,12,233,0,0,0,0,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,4,4,354,0
12/20/2024,24083454411,0,0,0,0,0,40000,0,1,0,0,0,202450,12,234,0,0,0,0,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,4,5,355,0
12/21/2024,24083454411,0,0,0,0,0,35758,0,1,0,0,0,202450,12,235,0,0,0,1,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,4,6,356,0
12/22/2024,24083454411,1,2,0,0,0,34291,0,1,0,0,0,202451,12,236,0,0,0,1,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,4,7,357,0
12/23/2024,24083454411,0,0,0,0,0,32733,0,1,0,0,0,202451,12,237,0,0,0,0,1,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,5,1,358,0
12/24/2024,24083454411,0,0,0,0,0,33039,0,1,0,0,0,202451,12,238,0,0,0,0,1,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,5,2,359,0
12/25/2024,24083454411,0,0,0,0,0,32071,0,1,0,0,0,202451,12,239,0,0,1,0,1,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,5,3,360,0
12/26/2024,24083454411,0,0,0,0,0,31631,0,1,0,0,0,202451,12,240,0,0,1,0,0,0,680400,1,544320,cheap,,2,5,1,1,0,4.96,10.2,5,4,361,0
5/1/2024,24402113442,0,0,0,0,0,67,30000,0,0,0,0,202417,5,1,0,0,0,0,0,1,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,1,3,122,0
5/2/2024,24402113442,0,0,0,0,0,5089,30000,0,0,0,0,202417,5,2,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,1,4,123,0
5/3/2024,24402113442,0,0,0,0,0,8849,30000,0,0,0,0,202417,5,3,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,1,5,124,0
5/4/2024,24402113442,0,0,0,0,0,11675,30000,0,0,0,0,202417,5,4,0,1,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,1,6,125,0
5/5/2024,24402113442,0,0,0,0,0,19085,25000,0,0,0,0,202418,5,5,1,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,1,7,126,0
5/6/2024,24402113442,0,0,0,0,0,8384,30000,0,0,0,0,202418,5,6,0,1,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,1,127,0
5/7/2024,24402113442,0,0,0,0,0,3710,30000,0,0,0,0,202418,5,7,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,2,128,0
5/8/2024,24402113442,0,0,0,0,0,6197,30000,0,0,0,0,202418,5,8,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,3,129,0
5/9/2024,24402113442,0,0,0,0,0,13513,30000,0,0,0,0,202418,5,9,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,4,130,0
5/10/2024,24402113442,0,0,0,0,0,49921,30000,0,0,0,0,202418,5,10,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,5,131,0
5/11/2024,24402113442,0,0,0,0,0,100000,30000,0,0,0,0,202418,5,11,0,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,6,132,0
5/12/2024,24402113442,0,0,0,0,0,57166,30000,0,0,0,0,202419,5,12,0,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,7,133,0
5/13/2024,24402113442,0,0,0,0,0,37739,30000,0,0,0,0,202419,5,13,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,1,134,0
5/14/2024,24402113442,0,0,0,0,0,25368,30000,0,0,0,0,202419,5,14,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,2,135,0
5/15/2024,24402113442,0,0,0,0,0,5099,30000,0,0,0,0,202419,5,15,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,3,136,0
5/16/2024,24402113442,0,0,0,0,0,145,25000,0,0,0,0,202419,5,16,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,4,137,0
5/17/2024,24402113442,0,0,0,0,0,3787,25000,0,0,0,0,202419,5,17,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,5,138,0
5/18/2024,24402113442,0,0,0,0,0,29,25000,0,0,0,0,202419,5,18,0,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,6,139,0
5/19/2024,24402113442,0,0,0,0,0,1902,25000,0,0,0,0,202420,5,19,0,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,7,140,0
5/20/2024,24402113442,0,0,0,0,0,8617,25000,0,0,0,0,202420,5,20,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,1,141,0
5/21/2024,24402113442,0,0,0,0,0,13422,25000,0,0,0,0,202420,5,21,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,2,142,0
5/22/2024,24402113442,0,0,0,0,0,318,25000,0,0,0,0,202420,5,22,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,3,143,0
5/23/2024,24402113442,1,2,0,0,0,31317,25000,0,0,0,0,202420,5,23,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,4,144,0
5/24/2024,24402113442,1,1,0,0,0,31361,25000,0,0,0,0,202420,5,24,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,5,145,0
5/25/2024,24402113442,0,0,0,0,0,34847,25000,0,0,0,0,202420,5,25,0,0,1,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,6,146,0
5/26/2024,24402113442,0,0,0,0,0,16606,25000,0,0,0,0,202421,5,26,0,0,1,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,7,147,0
5/27/2024,24402113442,0,0,0,0,0,22084,40000,0,0,0,0,202421,5,27,0,0,1,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,5,1,148,0
5/28/2024,24402113442,0,0,0,0,0,115,40000,0,0,0,0,202421,5,28,0,0,1,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,5,2,149,0
5/29/2024,24402113442,0,0,0,0,0,9083,60000,0,0,0,0,202421,5,29,0,0,1,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,5,3,150,0
5/30/2024,24402113442,0,0,0,0,0,48269,40000,0,0,0,0,202421,5,30,0,0,1,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,5,4,151,0
5/31/2024,24402113442,0,0,0,0,0,23433,40000,0,0,0,0,202421,5,31,0,0,1,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,5,5,152,0
6/1/2024,24402113442,0,0,0,0,0,3111,40000,0,0,0,0,202421,6,32,0,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,1,6,153,0
6/2/2024,24402113442,0,0,0,0,0,18124,40000,0,0,0,0,202422,6,33,0,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,1,7,154,0
6/3/2024,24402113442,0,0,0,0,0,37233,40000,0,0,0,0,202422,6,34,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,1,155,0
6/4/2024,24402113442,0,0,0,0,0,20747,40000,0,0,0,0,202422,6,35,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,2,156,0
6/5/2024,24402113442,0,0,0,0,0,20127,40000,0,0,0,0,202422,6,36,0,1,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,3,157,0
6/6/2024,24402113442,0,0,0,0,0,76107,25000,0,0,0,0,202422,6,37,1,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,4,158,0
6/7/2024,24402113442,0,0,0,0,0,47929,25000,0,0,0,0,202422,6,38,0,1,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,5,159,0
6/8/2024,24402113442,0,0,0,0,0,27890,25000,0,0,0,0,202422,6,39,0,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,6,160,0
6/9/2024,24402113442,0,0,0,0,0,39497,35000,0,0,0,0,202423,6,40,0,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,7,161,0
6/10/2024,24402113442,1,1,0,0,0,33166,35000,0,0,0,0,202423,6,41,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,1,162,0
6/11/2024,24402113442,0,0,0,0,0,26853,35000,0,0,0,0,202423,6,42,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,2,163,0
6/12/2024,24402113442,0,0,0,0,0,34427,35000,0,0,0,0,202423,6,43,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,3,164,0
6/13/2024,24402113442,0,0,0,0,0,41559,35000,0,0,0,0,202423,6,44,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,4,165,0
6/14/2024,24402113442,0,0,0,0,0,34525,35000,0,0,0,0,202423,6,45,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,5,166,0
6/15/2024,24402113442,0,0,0,0,0,32482,35000,0,0,0,0,202423,6,46,0,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,6,167,0
6/16/2024,24402113442,0,0,0,0,0,46742,35000,0,0,0,0,202424,6,47,0,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,7,168,0
6/17/2024,24402113442,1,1,0,0,0,20100,35000,0,0,0,0,202424,6,48,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,1,169,0
6/18/2024,24402113442,0,0,0,0,0,6214,35000,0,0,0,0,202424,6,49,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,2,170,0
6/19/2024,24402113442,0,0,0,0,0,10638,35000,0,0,0,0,202424,6,50,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,3,171,0
6/20/2024,24402113442,0,0,0,0,0,35145,35000,0,0,0,0,202424,6,51,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,4,172,0
6/21/2024,24402113442,0,0,0,0,0,32972,35000,0,0,0,0,202424,6,52,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,5,173,0
6/22/2024,24402113442,0,0,0,0,0,35227,35000,0,0,0,0,202424,6,53,0,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,6,174,0
6/23/2024,24402113442,0,0,0,0,0,68155,35000,0,0,0,0,202425,6,54,0,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,7,175,0
6/24/2024,24402113442,0,0,0,0,0,61189,40000,0,0,0,0,202425,6,55,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,5,1,176,0
6/25/2024,24402113442,0,0,0,0,0,100000,40000,0,0,0,0,202425,6,56,0,0,1,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,5,2,177,0
6/26/2024,24402113442,0,0,0,0,0,55184,40000,0,0,0,0,202425,6,57,0,0,1,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,5,3,178,0
6/27/2024,24402113442,0,0,0,0,0,44722,40000,0,0,0,0,202425,6,58,0,0,1,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,5,4,179,0
6/28/2024,24402113442,0,0,0,0,0,69170,40000,0,0,0,0,202425,6,59,0,0,1,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,5,5,180,0
6/29/2024,24402113442,0,0,0,0,0,57458,40000,0,0,0,0,202425,6,60,0,0,1,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,5,6,181,0
6/30/2024,24402113442,0,0,0,0,0,39917,40000,0,0,0,0,202426,6,61,0,0,1,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,5,7,182,0
7/1/2024,24402113442,0,0,0,0,0,50116,40000,0,0,0,0,202426,7,62,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,1,183,0
7/2/2024,24402113442,0,0,0,0,0,52791,40000,0,0,0,0,202426,7,63,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,2,184,0
7/3/2024,24402113442,0,0,0,0,0,22561,35000,0,0,0,0,202426,7,64,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,3,185,0
7/4/2024,24402113442,0,0,0,0,0,35280,45000,0,0,0,0,202426,7,65,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,4,186,0
7/5/2024,24402113442,0,0,0,0,0,32868,45000,0,0,0,0,202426,7,66,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,5,187,0
7/6/2024,24402113442,0,0,0,0,0,42509,37000,0,0,0,0,202426,7,67,0,1,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,6,188,0
7/7/2024,24402113442,0,0,0,0,0,60488,37000,0,0,0,0,202427,7,68,1,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,2,7,189,0
7/8/2024,24402113442,0,0,0,0,0,11361,7797,0,0,0,0,202427,7,69,0,1,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,1,190,0
7/9/2024,24402113442,0,0,0,0,0,11238,37000,0,0,0,0,202427,7,70,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,2,191,0
7/10/2024,24402113442,2,4,0,0,0,35588,37000,0,0,1,1,202427,7,71,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,3,192,0
7/11/2024,24402113442,0,0,0,0,0,56647,40000,0,0,0,0,202427,7,72,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,4,193,0
7/12/2024,24402113442,0,0,0,0,0,32555,40000,0,0,0,0,202427,7,73,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,5,194,0
7/13/2024,24402113442,0,0,0,0,0,60036,40000,0,0,0,0,202427,7,74,0,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,6,195,0
7/14/2024,24402113442,1,1,0,0,0,56121,40000,0,0,0,1,202428,7,75,0,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,3,7,196,0
7/15/2024,24402113442,0,0,0,0,0,28,40000,0,0,0,0,202428,7,76,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,1,197,0
7/16/2024,24402113442,0,0,0,0,0,3010,25000,0,0,0,0,202428,7,77,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,2,198,0
7/17/2024,24402113442,1,1,0,0,0,10873,0,0,0,0,0,202428,7,78,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,3,199,0
7/18/2024,24402113442,0,0,0,0,0,7206,0,0,0,0,0,202428,7,79,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,4,200,0
7/19/2024,24402113442,0,0,0,0,0,15777,0,0,0,0,0,202428,7,80,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,5,201,0
7/20/2024,24402113442,0,0,0,0,0,20547,0,0,0,0,0,202428,7,81,0,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,6,202,0
7/21/2024,24402113442,0,0,0,0,0,28881,0,0,0,0,0,202429,7,82,0,0,0,1,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,4,7,203,0
7/22/2024,24402113442,0,0,0,0,0,23323,0,0,0,0,0,202429,7,83,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,5,1,204,0
7/23/2024,24402113442,0,0,0,0,0,61167,0,0,0,0,0,202429,7,84,0,0,0,0,0,0,30240000,0,30240000,luxury,0,0,0,0,0,0,5,3,5,2,205,0
